Value,Date,Sub-Sector,Super Region,Description,Time Level,Category 2,Seasonal Adjustment,Unit,Source
7416.49,2017-06-15,STOCK MARKET INDICATORS & INDEX,UNITED STATES,DOW JONES COMPOSITE AVERAGE,DAILY,FINANCIAL INDICATORS,NOT SEASONALLY ADJUSTED,INDEX,FEDERAL RESERVE ECONOMIC DATA-FRED
9603.02,2020-10-16,STOCK MARKET INDICATORS & INDEX,UNITED STATES,DOW JONES COMPOSITE AVERAGE,DAILY,FINANCIAL INDICATORS,NOT SEASONALLY ADJUSTED,INDEX,FEDERAL RESERVE ECONOMIC DATA-FRED
7427.7,2017-06-16,STOCK MARKET INDICATORS & INDEX,UNITED STATES,DOW JONES COMPOSITE AVERAGE,DAILY,FINANCIAL INDICATORS,NOT SEASONALLY ADJUSTED,INDEX,FEDERAL RESERVE ECONOMIC DATA-FRED
8298.82,2018-06-04,STOCK MARKET INDICATORS & INDEX,UNITED STATES,DOW JONES COMPOSITE AVERAGE,DAILY,FINANCIAL INDICATORS,NOT SEASONALLY ADJUSTED,INDEX,FEDERAL RESERVE ECONOMIC DATA-FRED
8290.68,2018-06-01,STOCK MARKET INDICATORS & INDEX,UNITED STATES,DOW JONES COMPOSITE AVERAGE,DAILY,FINANCIAL INDICATORS,NOT SEASONALLY ADJUSTED,INDEX,FEDERAL RESERVE ECONOMIC DATA-FRED
8397.13,2018-06-08,STOCK MARKET INDICATORS & INDEX,UNITED STATES,DOW JONES COMPOSITE AVERAGE,DAILY,FINANCIAL INDICATORS,NOT SEASONALLY ADJUSTED,INDEX,FEDERAL RESERVE ECONOMIC DATA-FRED
8361.96,2018-06-07,STOCK MARKET INDICATORS & INDEX,UNITED STATES,DOW JONES COMPOSITE AVERAGE,DAILY,FINANCIAL INDICATORS,NOT SEASONALLY ADJUSTED,INDEX,FEDERAL RESERVE ECONOMIC DATA-FRED
8336.79,2018-06-06,STOCK MARKET INDICATORS & INDEX,UNITED STATES,DOW JONES COMPOSITE AVERAGE,DAILY,FINANCIAL INDICATORS,NOT SEASONALLY ADJUSTED,INDEX,FEDERAL RESERVE ECONOMIC DATA-FRED
8278.17,2018-06-05,STOCK MARKET INDICATORS & INDEX,UNITED STATES,DOW JONES COMPOSITE AVERAGE,DAILY,FINANCIAL INDICATORS,NOT SEASONALLY ADJUSTED,INDEX,FEDERAL RESERVE ECONOMIC DATA-FRED
8411.81,2018-06-11,STOCK MARKET INDICATORS & INDEX,UNITED STATES,DOW JONES COMPOSITE AVERAGE,DAILY,FINANCIAL INDICATORS,NOT SEASONALLY ADJUSTED,INDEX,FEDERAL RESERVE ECONOMIC DATA-FRED
9549.86,2020-10-22,STOCK MARKET INDICATORS & INDEX,UNITED STATES,DOW JONES COMPOSITE AVERAGE,DAILY,FINANCIAL INDICATORS,NOT SEASONALLY ADJUSTED,INDEX,FEDERAL RESERVE ECONOMIC DATA-FRED
7414.99,2017-06-20,STOCK MARKET INDICATORS & INDEX,UNITED STATES,DOW JONES COMPOSITE AVERAGE,DAILY,FINANCIAL INDICATORS,NOT SEASONALLY ADJUSTED,INDEX,FEDERAL RESERVE ECONOMIC DATA-FRED
9489.82,2020-10-21,STOCK MARKET INDICATORS & INDEX,UNITED STATES,DOW JONES COMPOSITE AVERAGE,DAILY,FINANCIAL INDICATORS,NOT SEASONALLY ADJUSTED,INDEX,FEDERAL RESERVE ECONOMIC DATA-FRED
7393.41,2017-06-21,STOCK MARKET INDICATORS & INDEX,UNITED STATES,DOW JONES COMPOSITE AVERAGE,DAILY,FINANCIAL INDICATORS,NOT SEASONALLY ADJUSTED,INDEX,FEDERAL RESERVE ECONOMIC DATA-FRED
7392.82,2017-06-22,STOCK MARKET INDICATORS & INDEX,UNITED STATES,DOW JONES COMPOSITE AVERAGE,DAILY,FINANCIAL INDICATORS,NOT SEASONALLY ADJUSTED,INDEX,FEDERAL RESERVE ECONOMIC DATA-FRED
9576.2,2020-10-23,STOCK MARKET INDICATORS & INDEX,UNITED STATES,DOW JONES COMPOSITE AVERAGE,DAILY,FINANCIAL INDICATORS,NOT SEASONALLY ADJUSTED,INDEX,FEDERAL RESERVE ECONOMIC DATA-FRED
7403.67,2017-06-23,STOCK MARKET INDICATORS & INDEX,UNITED STATES,DOW JONES COMPOSITE AVERAGE,DAILY,FINANCIAL INDICATORS,NOT SEASONALLY ADJUSTED,INDEX,FEDERAL RESERVE ECONOMIC DATA-FRED
9544.31,2020-10-20,STOCK MARKET INDICATORS & INDEX,UNITED STATES,DOW JONES COMPOSITE AVERAGE,DAILY,FINANCIAL INDICATORS,NOT SEASONALLY ADJUSTED,INDEX,FEDERAL RESERVE ECONOMIC DATA-FRED
9535.99,2020-10-08,STOCK MARKET INDICATORS & INDEX,UNITED STATES,DOW JONES COMPOSITE AVERAGE,DAILY,FINANCIAL INDICATORS,NOT SEASONALLY ADJUSTED,INDEX,FEDERAL RESERVE ECONOMIC DATA-FRED
7509.73,2017-08-09,STOCK MARKET INDICATORS & INDEX,UNITED STATES,DOW JONES COMPOSITE AVERAGE,DAILY,FINANCIAL INDICATORS,NOT SEASONALLY ADJUSTED,INDEX,FEDERAL RESERVE ECONOMIC DATA-FRED
9469.63,2020-10-07,STOCK MARKET INDICATORS & INDEX,UNITED STATES,DOW JONES COMPOSITE AVERAGE,DAILY,FINANCIAL INDICATORS,NOT SEASONALLY ADJUSTED,INDEX,FEDERAL RESERVE ECONOMIC DATA-FRED
9178.93,2020-09-18,STOCK MARKET INDICATORS & INDEX,UNITED STATES,DOW JONES COMPOSITE AVERAGE,DAILY,FINANCIAL INDICATORS,NOT SEASONALLY ADJUSTED,INDEX,FEDERAL RESERVE ECONOMIC DATA-FRED
7520.96,2017-08-08,STOCK MARKET INDICATORS & INDEX,UNITED STATES,DOW JONES COMPOSITE AVERAGE,DAILY,FINANCIAL INDICATORS,NOT SEASONALLY ADJUSTED,INDEX,FEDERAL RESERVE ECONOMIC DATA-FRED
9274.59,2020-09-17,STOCK MARKET INDICATORS & INDEX,UNITED STATES,DOW JONES COMPOSITE AVERAGE,DAILY,FINANCIAL INDICATORS,NOT SEASONALLY ADJUSTED,INDEX,FEDERAL RESERVE ECONOMIC DATA-FRED
9588.9,2020-10-09,STOCK MARKET INDICATORS & INDEX,UNITED STATES,DOW JONES COMPOSITE AVERAGE,DAILY,FINANCIAL INDICATORS,NOT SEASONALLY ADJUSTED,INDEX,FEDERAL RESERVE ECONOMIC DATA-FRED
9307.08,2020-09-16,STOCK MARKET INDICATORS & INDEX,UNITED STATES,DOW JONES COMPOSITE AVERAGE,DAILY,FINANCIAL INDICATORS,NOT SEASONALLY ADJUSTED,INDEX,FEDERAL RESERVE ECONOMIC DATA-FRED
7525.77,2017-08-04,STOCK MARKET INDICATORS & INDEX,UNITED STATES,DOW JONES COMPOSITE AVERAGE,DAILY,FINANCIAL INDICATORS,NOT SEASONALLY ADJUSTED,INDEX,FEDERAL RESERVE ECONOMIC DATA-FRED
9289.77,2020-10-06,STOCK MARKET INDICATORS & INDEX,UNITED STATES,DOW JONES COMPOSITE AVERAGE,DAILY,FINANCIAL INDICATORS,NOT SEASONALLY ADJUSTED,INDEX,FEDERAL RESERVE ECONOMIC DATA-FRED
7535.14,2017-08-07,STOCK MARKET INDICATORS & INDEX,UNITED STATES,DOW JONES COMPOSITE AVERAGE,DAILY,FINANCIAL INDICATORS,NOT SEASONALLY ADJUSTED,INDEX,FEDERAL RESERVE ECONOMIC DATA-FRED
9368.48,2020-10-05,STOCK MARKET INDICATORS & INDEX,UNITED STATES,DOW JONES COMPOSITE AVERAGE,DAILY,FINANCIAL INDICATORS,NOT SEASONALLY ADJUSTED,INDEX,FEDERAL RESERVE ECONOMIC DATA-FRED
9152.92,2020-09-11,STOCK MARKET INDICATORS & INDEX,UNITED STATES,DOW JONES COMPOSITE AVERAGE,DAILY,FINANCIAL INDICATORS,NOT SEASONALLY ADJUSTED,INDEX,FEDERAL RESERVE ECONOMIC DATA-FRED
9099.44,2020-09-10,STOCK MARKET INDICATORS & INDEX,UNITED STATES,DOW JONES COMPOSITE AVERAGE,DAILY,FINANCIAL INDICATORS,NOT SEASONALLY ADJUSTED,INDEX,FEDERAL RESERVE ECONOMIC DATA-FRED
9291.14,2020-09-15,STOCK MARKET INDICATORS & INDEX,UNITED STATES,DOW JONES COMPOSITE AVERAGE,DAILY,FINANCIAL INDICATORS,NOT SEASONALLY ADJUSTED,INDEX,FEDERAL RESERVE ECONOMIC DATA-FRED
9256.7,2020-09-14,STOCK MARKET INDICATORS & INDEX,UNITED STATES,DOW JONES COMPOSITE AVERAGE,DAILY,FINANCIAL INDICATORS,NOT SEASONALLY ADJUSTED,INDEX,FEDERAL RESERVE ECONOMIC DATA-FRED
8628.18,2019-06-10,STOCK MARKET INDICATORS & INDEX,UNITED STATES,DOW JONES COMPOSITE AVERAGE,DAILY,FINANCIAL INDICATORS,NOT SEASONALLY ADJUSTED,INDEX,FEDERAL RESERVE ECONOMIC DATA-FRED
8272.52,2019-06-03,STOCK MARKET INDICATORS & INDEX,UNITED STATES,DOW JONES COMPOSITE AVERAGE,DAILY,FINANCIAL INDICATORS,NOT SEASONALLY ADJUSTED,INDEX,FEDERAL RESERVE ECONOMIC DATA-FRED
8531.34,2019-06-05,STOCK MARKET INDICATORS & INDEX,UNITED STATES,DOW JONES COMPOSITE AVERAGE,DAILY,FINANCIAL INDICATORS,NOT SEASONALLY ADJUSTED,INDEX,FEDERAL RESERVE ECONOMIC DATA-FRED
8441.96,2019-06-04,STOCK MARKET INDICATORS & INDEX,UNITED STATES,DOW JONES COMPOSITE AVERAGE,DAILY,FINANCIAL INDICATORS,NOT SEASONALLY ADJUSTED,INDEX,FEDERAL RESERVE ECONOMIC DATA-FRED
8603.27,2019-06-07,STOCK MARKET INDICATORS & INDEX,UNITED STATES,DOW JONES COMPOSITE AVERAGE,DAILY,FINANCIAL INDICATORS,NOT SEASONALLY ADJUSTED,INDEX,FEDERAL RESERVE ECONOMIC DATA-FRED
8551.07,2019-06-06,STOCK MARKET INDICATORS & INDEX,UNITED STATES,DOW JONES COMPOSITE AVERAGE,DAILY,FINANCIAL INDICATORS,NOT SEASONALLY ADJUSTED,INDEX,FEDERAL RESERVE ECONOMIC DATA-FRED
7460.86,2017-08-11,STOCK MARKET INDICATORS & INDEX,UNITED STATES,DOW JONES COMPOSITE AVERAGE,DAILY,FINANCIAL INDICATORS,NOT SEASONALLY ADJUSTED,INDEX,FEDERAL RESERVE ECONOMIC DATA-FRED
9590.89,2020-10-13,STOCK MARKET INDICATORS & INDEX,UNITED STATES,DOW JONES COMPOSITE AVERAGE,DAILY,FINANCIAL INDICATORS,NOT SEASONALLY ADJUSTED,INDEX,FEDERAL RESERVE ECONOMIC DATA-FRED
7525.8,2017-08-14,STOCK MARKET INDICATORS & INDEX,UNITED STATES,DOW JONES COMPOSITE AVERAGE,DAILY,FINANCIAL INDICATORS,NOT SEASONALLY ADJUSTED,INDEX,FEDERAL RESERVE ECONOMIC DATA-FRED
9653.91,2020-10-12,STOCK MARKET INDICATORS & INDEX,UNITED STATES,DOW JONES COMPOSITE AVERAGE,DAILY,FINANCIAL INDICATORS,NOT SEASONALLY ADJUSTED,INDEX,FEDERAL RESERVE ECONOMIC DATA-FRED
7447.86,2017-08-10,STOCK MARKET INDICATORS & INDEX,UNITED STATES,DOW JONES COMPOSITE AVERAGE,DAILY,FINANCIAL INDICATORS,NOT SEASONALLY ADJUSTED,INDEX,FEDERAL RESERVE ECONOMIC DATA-FRED
9131.83,2020-09-29,STOCK MARKET INDICATORS & INDEX,UNITED STATES,DOW JONES COMPOSITE AVERAGE,DAILY,FINANCIAL INDICATORS,NOT SEASONALLY ADJUSTED,INDEX,FEDERAL RESERVE ECONOMIC DATA-FRED
9188.66,2020-09-28,STOCK MARKET INDICATORS & INDEX,UNITED STATES,DOW JONES COMPOSITE AVERAGE,DAILY,FINANCIAL INDICATORS,NOT SEASONALLY ADJUSTED,INDEX,FEDERAL RESERVE ECONOMIC DATA-FRED
7547.29,2017-08-16,STOCK MARKET INDICATORS & INDEX,UNITED STATES,DOW JONES COMPOSITE AVERAGE,DAILY,FINANCIAL INDICATORS,NOT SEASONALLY ADJUSTED,INDEX,FEDERAL RESERVE ECONOMIC DATA-FRED
7537.46,2017-08-15,STOCK MARKET INDICATORS & INDEX,UNITED STATES,DOW JONES COMPOSITE AVERAGE,DAILY,FINANCIAL INDICATORS,NOT SEASONALLY ADJUSTED,INDEX,FEDERAL RESERVE ECONOMIC DATA-FRED
7415.96,2017-08-18,STOCK MARKET INDICATORS & INDEX,UNITED STATES,DOW JONES COMPOSITE AVERAGE,DAILY,FINANCIAL INDICATORS,NOT SEASONALLY ADJUSTED,INDEX,FEDERAL RESERVE ECONOMIC DATA-FRED
7436.53,2017-08-17,STOCK MARKET INDICATORS & INDEX,UNITED STATES,DOW JONES COMPOSITE AVERAGE,DAILY,FINANCIAL INDICATORS,NOT SEASONALLY ADJUSTED,INDEX,FEDERAL RESERVE ECONOMIC DATA-FRED
9064.7,2020-09-22,STOCK MARKET INDICATORS & INDEX,UNITED STATES,DOW JONES COMPOSITE AVERAGE,DAILY,FINANCIAL INDICATORS,NOT SEASONALLY ADJUSTED,INDEX,FEDERAL RESERVE ECONOMIC DATA-FRED
8170.29,2018-06-26,STOCK MARKET INDICATORS & INDEX,UNITED STATES,DOW JONES COMPOSITE AVERAGE,DAILY,FINANCIAL INDICATORS,NOT SEASONALLY ADJUSTED,INDEX,FEDERAL RESERVE ECONOMIC DATA-FRED
9009.48,2020-09-21,STOCK MARKET INDICATORS & INDEX,UNITED STATES,DOW JONES COMPOSITE AVERAGE,DAILY,FINANCIAL INDICATORS,NOT SEASONALLY ADJUSTED,INDEX,FEDERAL RESERVE ECONOMIC DATA-FRED
8174.29,2018-06-25,STOCK MARKET INDICATORS & INDEX,UNITED STATES,DOW JONES COMPOSITE AVERAGE,DAILY,FINANCIAL INDICATORS,NOT SEASONALLY ADJUSTED,INDEX,FEDERAL RESERVE ECONOMIC DATA-FRED
9069.85,2020-09-25,STOCK MARKET INDICATORS & INDEX,UNITED STATES,DOW JONES COMPOSITE AVERAGE,DAILY,FINANCIAL INDICATORS,NOT SEASONALLY ADJUSTED,INDEX,FEDERAL RESERVE ECONOMIC DATA-FRED
8146.05,2018-06-29,STOCK MARKET INDICATORS & INDEX,UNITED STATES,DOW JONES COMPOSITE AVERAGE,DAILY,FINANCIAL INDICATORS,NOT SEASONALLY ADJUSTED,INDEX,FEDERAL RESERVE ECONOMIC DATA-FRED
8946.61,2020-09-24,STOCK MARKET INDICATORS & INDEX,UNITED STATES,DOW JONES COMPOSITE AVERAGE,DAILY,FINANCIAL INDICATORS,NOT SEASONALLY ADJUSTED,INDEX,FEDERAL RESERVE ECONOMIC DATA-FRED
8825.05,2019-06-21,STOCK MARKET INDICATORS & INDEX,UNITED STATES,DOW JONES COMPOSITE AVERAGE,DAILY,FINANCIAL INDICATORS,NOT SEASONALLY ADJUSTED,INDEX,FEDERAL RESERVE ECONOMIC DATA-FRED
8127.96,2018-06-28,STOCK MARKET INDICATORS & INDEX,UNITED STATES,DOW JONES COMPOSITE AVERAGE,DAILY,FINANCIAL INDICATORS,NOT SEASONALLY ADJUSTED,INDEX,FEDERAL RESERVE ECONOMIC DATA-FRED
8912.4,2020-09-23,STOCK MARKET INDICATORS & INDEX,UNITED STATES,DOW JONES COMPOSITE AVERAGE,DAILY,FINANCIAL INDICATORS,NOT SEASONALLY ADJUSTED,INDEX,FEDERAL RESERVE ECONOMIC DATA-FRED
8836.2,2019-06-20,STOCK MARKET INDICATORS & INDEX,UNITED STATES,DOW JONES COMPOSITE AVERAGE,DAILY,FINANCIAL INDICATORS,NOT SEASONALLY ADJUSTED,INDEX,FEDERAL RESERVE ECONOMIC DATA-FRED
8114.68,2018-06-27,STOCK MARKET INDICATORS & INDEX,UNITED STATES,DOW JONES COMPOSITE AVERAGE,DAILY,FINANCIAL INDICATORS,NOT SEASONALLY ADJUSTED,INDEX,FEDERAL RESERVE ECONOMIC DATA-FRED
8628.38,2019-06-12,STOCK MARKET INDICATORS & INDEX,UNITED STATES,DOW JONES COMPOSITE AVERAGE,DAILY,FINANCIAL INDICATORS,NOT SEASONALLY ADJUSTED,INDEX,FEDERAL RESERVE ECONOMIC DATA-FRED
8609.35,2019-06-11,STOCK MARKET INDICATORS & INDEX,UNITED STATES,DOW JONES COMPOSITE AVERAGE,DAILY,FINANCIAL INDICATORS,NOT SEASONALLY ADJUSTED,INDEX,FEDERAL RESERVE ECONOMIC DATA-FRED
8674.91,2019-06-14,STOCK MARKET INDICATORS & INDEX,UNITED STATES,DOW JONES COMPOSITE AVERAGE,DAILY,FINANCIAL INDICATORS,NOT SEASONALLY ADJUSTED,INDEX,FEDERAL RESERVE ECONOMIC DATA-FRED
8672.52,2019-06-13,STOCK MARKET INDICATORS & INDEX,UNITED STATES,DOW JONES COMPOSITE AVERAGE,DAILY,FINANCIAL INDICATORS,NOT SEASONALLY ADJUSTED,INDEX,FEDERAL RESERVE ECONOMIC DATA-FRED
8741.3,2019-06-18,STOCK MARKET INDICATORS & INDEX,UNITED STATES,DOW JONES COMPOSITE AVERAGE,DAILY,FINANCIAL INDICATORS,NOT SEASONALLY ADJUSTED,INDEX,FEDERAL RESERVE ECONOMIC DATA-FRED
8653.93,2019-06-17,STOCK MARKET INDICATORS & INDEX,UNITED STATES,DOW JONES COMPOSITE AVERAGE,DAILY,FINANCIAL INDICATORS,NOT SEASONALLY ADJUSTED,INDEX,FEDERAL RESERVE ECONOMIC DATA-FRED
7450.06,2017-08-23,STOCK MARKET INDICATORS & INDEX,UNITED STATES,DOW JONES COMPOSITE AVERAGE,DAILY,FINANCIAL INDICATORS,NOT SEASONALLY ADJUSTED,INDEX,FEDERAL RESERVE ECONOMIC DATA-FRED
8765.77,2019-06-19,STOCK MARKET INDICATORS & INDEX,UNITED STATES,DOW JONES COMPOSITE AVERAGE,DAILY,FINANCIAL INDICATORS,NOT SEASONALLY ADJUSTED,INDEX,FEDERAL RESERVE ECONOMIC DATA-FRED
7490.65,2017-08-22,STOCK MARKET INDICATORS & INDEX,UNITED STATES,DOW JONES COMPOSITE AVERAGE,DAILY,FINANCIAL INDICATORS,NOT SEASONALLY ADJUSTED,INDEX,FEDERAL RESERVE ECONOMIC DATA-FRED
9217.9,2020-10-02,STOCK MARKET INDICATORS & INDEX,UNITED STATES,DOW JONES COMPOSITE AVERAGE,DAILY,FINANCIAL INDICATORS,NOT SEASONALLY ADJUSTED,INDEX,FEDERAL RESERVE ECONOMIC DATA-FRED
7464.85,2017-08-25,STOCK MARKET INDICATORS & INDEX,UNITED STATES,DOW JONES COMPOSITE AVERAGE,DAILY,FINANCIAL INDICATORS,NOT SEASONALLY ADJUSTED,INDEX,FEDERAL RESERVE ECONOMIC DATA-FRED
9211.11,2020-10-01,STOCK MARKET INDICATORS & INDEX,UNITED STATES,DOW JONES COMPOSITE AVERAGE,DAILY,FINANCIAL INDICATORS,NOT SEASONALLY ADJUSTED,INDEX,FEDERAL RESERVE ECONOMIC DATA-FRED
7429.05,2017-08-24,STOCK MARKET INDICATORS & INDEX,UNITED STATES,DOW JONES COMPOSITE AVERAGE,DAILY,FINANCIAL INDICATORS,NOT SEASONALLY ADJUSTED,INDEX,FEDERAL RESERVE ECONOMIC DATA-FRED
7432.5,2017-08-21,STOCK MARKET INDICATORS & INDEX,UNITED STATES,DOW JONES COMPOSITE AVERAGE,DAILY,FINANCIAL INDICATORS,NOT SEASONALLY ADJUSTED,INDEX,FEDERAL RESERVE ECONOMIC DATA-FRED
8731.74,2019-06-25,STOCK MARKET INDICATORS & INDEX,UNITED STATES,DOW JONES COMPOSITE AVERAGE,DAILY,FINANCIAL INDICATORS,NOT SEASONALLY ADJUSTED,INDEX,FEDERAL RESERVE ECONOMIC DATA-FRED
8501.06,2018-08-01,STOCK MARKET INDICATORS & INDEX,UNITED STATES,DOW JONES COMPOSITE AVERAGE,DAILY,FINANCIAL INDICATORS,NOT SEASONALLY ADJUSTED,INDEX,FEDERAL RESERVE ECONOMIC DATA-FRED
8795.63,2019-06-24,STOCK MARKET INDICATORS & INDEX,UNITED STATES,DOW JONES COMPOSITE AVERAGE,DAILY,FINANCIAL INDICATORS,NOT SEASONALLY ADJUSTED,INDEX,FEDERAL RESERVE ECONOMIC DATA-FRED
8522.09,2018-08-02,STOCK MARKET INDICATORS & INDEX,UNITED STATES,DOW JONES COMPOSITE AVERAGE,DAILY,FINANCIAL INDICATORS,NOT SEASONALLY ADJUSTED,INDEX,FEDERAL RESERVE ECONOMIC DATA-FRED
8740.44,2019-06-27,STOCK MARKET INDICATORS & INDEX,UNITED STATES,DOW JONES COMPOSITE AVERAGE,DAILY,FINANCIAL INDICATORS,NOT SEASONALLY ADJUSTED,INDEX,FEDERAL RESERVE ECONOMIC DATA-FRED
8713.11,2019-06-26,STOCK MARKET INDICATORS & INDEX,UNITED STATES,DOW JONES COMPOSITE AVERAGE,DAILY,FINANCIAL INDICATORS,NOT SEASONALLY ADJUSTED,INDEX,FEDERAL RESERVE ECONOMIC DATA-FRED
8796.83,2019-06-28,STOCK MARKET INDICATORS & INDEX,UNITED STATES,DOW JONES COMPOSITE AVERAGE,DAILY,FINANCIAL INDICATORS,NOT SEASONALLY ADJUSTED,INDEX,FEDERAL RESERVE ECONOMIC DATA-FRED
9076.56,2020-09-08,STOCK MARKET INDICATORS & INDEX,UNITED STATES,DOW JONES COMPOSITE AVERAGE,DAILY,FINANCIAL INDICATORS,NOT SEASONALLY ADJUSTED,INDEX,FEDERAL RESERVE ECONOMIC DATA-FRED
9215.53,2020-09-09,STOCK MARKET INDICATORS & INDEX,UNITED STATES,DOW JONES COMPOSITE AVERAGE,DAILY,FINANCIAL INDICATORS,NOT SEASONALLY ADJUSTED,INDEX,FEDERAL RESERVE ECONOMIC DATA-FRED
9238.33,2020-09-04,STOCK MARKET INDICATORS & INDEX,UNITED STATES,DOW JONES COMPOSITE AVERAGE,DAILY,FINANCIAL INDICATORS,NOT SEASONALLY ADJUSTED,INDEX,FEDERAL RESERVE ECONOMIC DATA-FRED
9265.28,2020-09-03,STOCK MARKET INDICATORS & INDEX,UNITED STATES,DOW JONES COMPOSITE AVERAGE,DAILY,FINANCIAL INDICATORS,NOT SEASONALLY ADJUSTED,INDEX,FEDERAL RESERVE ECONOMIC DATA-FRED
9499.77,2020-09-02,STOCK MARKET INDICATORS & INDEX,UNITED STATES,DOW JONES COMPOSITE AVERAGE,DAILY,FINANCIAL INDICATORS,NOT SEASONALLY ADJUSTED,INDEX,FEDERAL RESERVE ECONOMIC DATA-FRED
9339.25,2020-09-01,STOCK MARKET INDICATORS & INDEX,UNITED STATES,DOW JONES COMPOSITE AVERAGE,DAILY,FINANCIAL INDICATORS,NOT SEASONALLY ADJUSTED,INDEX,FEDERAL RESERVE ECONOMIC DATA-FRED
7467.02,2017-08-01,STOCK MARKET INDICATORS & INDEX,UNITED STATES,DOW JONES COMPOSITE AVERAGE,DAILY,FINANCIAL INDICATORS,NOT SEASONALLY ADJUSTED,INDEX,FEDERAL RESERVE ECONOMIC DATA-FRED
7500.22,2017-08-03,STOCK MARKET INDICATORS & INDEX,UNITED STATES,DOW JONES COMPOSITE AVERAGE,DAILY,FINANCIAL INDICATORS,NOT SEASONALLY ADJUSTED,INDEX,FEDERAL RESERVE ECONOMIC DATA-FRED
7488.68,2017-08-02,STOCK MARKET INDICATORS & INDEX,UNITED STATES,DOW JONES COMPOSITE AVERAGE,DAILY,FINANCIAL INDICATORS,NOT SEASONALLY ADJUSTED,INDEX,FEDERAL RESERVE ECONOMIC DATA-FRED
7634.98,2017-09-18,STOCK MARKET INDICATORS & INDEX,UNITED STATES,DOW JONES COMPOSITE AVERAGE,DAILY,FINANCIAL INDICATORS,NOT SEASONALLY ADJUSTED,INDEX,FEDERAL RESERVE ECONOMIC DATA-FRED
7637.54,2017-09-19,STOCK MARKET INDICATORS & INDEX,UNITED STATES,DOW JONES COMPOSITE AVERAGE,DAILY,FINANCIAL INDICATORS,NOT SEASONALLY ADJUSTED,INDEX,FEDERAL RESERVE ECONOMIC DATA-FRED
8656.46,2020-07-30,STOCK MARKET INDICATORS & INDEX,UNITED STATES,DOW JONES COMPOSITE AVERAGE,DAILY,FINANCIAL INDICATORS,NOT SEASONALLY ADJUSTED,INDEX,FEDERAL RESERVE ECONOMIC DATA-FRED
8701.84,2020-07-31,STOCK MARKET INDICATORS & INDEX,UNITED STATES,DOW JONES COMPOSITE AVERAGE,DAILY,FINANCIAL INDICATORS,NOT SEASONALLY ADJUSTED,INDEX,FEDERAL RESERVE ECONOMIC DATA-FRED
7742.32,2017-10-02,STOCK MARKET INDICATORS & INDEX,UNITED STATES,DOW JONES COMPOSITE AVERAGE,DAILY,FINANCIAL INDICATORS,NOT SEASONALLY ADJUSTED,INDEX,FEDERAL RESERVE ECONOMIC DATA-FRED
7769.81,2017-10-03,STOCK MARKET INDICATORS & INDEX,UNITED STATES,DOW JONES COMPOSITE AVERAGE,DAILY,FINANCIAL INDICATORS,NOT SEASONALLY ADJUSTED,INDEX,FEDERAL RESERVE ECONOMIC DATA-FRED
7661.33,2017-09-25,STOCK MARKET INDICATORS & INDEX,UNITED STATES,DOW JONES COMPOSITE AVERAGE,DAILY,FINANCIAL INDICATORS,NOT SEASONALLY ADJUSTED,INDEX,FEDERAL RESERVE ECONOMIC DATA-FRED
7775.87,2017-10-04,STOCK MARKET INDICATORS & INDEX,UNITED STATES,DOW JONES COMPOSITE AVERAGE,DAILY,FINANCIAL INDICATORS,NOT SEASONALLY ADJUSTED,INDEX,FEDERAL RESERVE ECONOMIC DATA-FRED
7671.98,2017-09-26,STOCK MARKET INDICATORS & INDEX,UNITED STATES,DOW JONES COMPOSITE AVERAGE,DAILY,FINANCIAL INDICATORS,NOT SEASONALLY ADJUSTED,INDEX,FEDERAL RESERVE ECONOMIC DATA-FRED
7795.08,2017-10-05,STOCK MARKET INDICATORS & INDEX,UNITED STATES,DOW JONES COMPOSITE AVERAGE,DAILY,FINANCIAL INDICATORS,NOT SEASONALLY ADJUSTED,INDEX,FEDERAL RESERVE ECONOMIC DATA-FRED
7789.04,2017-10-06,STOCK MARKET INDICATORS & INDEX,UNITED STATES,DOW JONES COMPOSITE AVERAGE,DAILY,FINANCIAL INDICATORS,NOT SEASONALLY ADJUSTED,INDEX,FEDERAL RESERVE ECONOMIC DATA-FRED
7660.75,2017-09-21,STOCK MARKET INDICATORS & INDEX,UNITED STATES,DOW JONES COMPOSITE AVERAGE,DAILY,FINANCIAL INDICATORS,NOT SEASONALLY ADJUSTED,INDEX,FEDERAL RESERVE ECONOMIC DATA-FRED
7659.64,2017-09-22,STOCK MARKET INDICATORS & INDEX,UNITED STATES,DOW JONES COMPOSITE AVERAGE,DAILY,FINANCIAL INDICATORS,NOT SEASONALLY ADJUSTED,INDEX,FEDERAL RESERVE ECONOMIC DATA-FRED
7782.87,2017-10-09,STOCK MARKET INDICATORS & INDEX,UNITED STATES,DOW JONES COMPOSITE AVERAGE,DAILY,FINANCIAL INDICATORS,NOT SEASONALLY ADJUSTED,INDEX,FEDERAL RESERVE ECONOMIC DATA-FRED
7669.26,2017-09-20,STOCK MARKET INDICATORS & INDEX,UNITED STATES,DOW JONES COMPOSITE AVERAGE,DAILY,FINANCIAL INDICATORS,NOT SEASONALLY ADJUSTED,INDEX,FEDERAL RESERVE ECONOMIC DATA-FRED
